00003.29,   00000000,   0.0183156
00003.29,   00000.01,   -19299.9
00003.29,   00000.02,   -491.057
00003.29,   00000.03,   -19297.7
00003.29,   00000.04,   -981.968
00003.29,   00000.05,   -19293.4
00003.29,   00000.06,   -1472.55
00003.29,   00000.07,   -19286.9
00003.29,   00000.08,   -1962.62
00003.29,   00000.09,   -19278.2
00003.29,   000000.1,   -2452.02
00003.29,   00000.11,   -19267.3
00003.29,   00000.12,   -2940.57
00003.29,   00000.13,   -19254.3
00003.29,   00000.14,   -3428.1
00003.29,   00000.15,   -19239.1
00003.29,   00000.16,   -3914.44
00003.29,   00000.17,   -19221.8
00003.29,   00000.18,   -4399.4
00003.29,   00000.19,   -19202.3
00003.29,   000000.2,   -4882.84
00003.29,   00000.21,   -19180.7
00003.29,   00000.22,   -5364.58
00003.29,   00000.23,   -19156.8
00003.29,   00000.24,   -5844.48
00003.29,   00000.25,   -19130.8
00003.29,   00000.26,   -6322.38
00003.29,   00000.27,   -19102.5
00003.29,   00000.28,   -6798.13
00003.29,   00000.29,   -19072.1
00003.29,   000000.3,   -7271.57
00003.29,   00000.31,   -19039.4
00003.29,   00000.32,   -7742.52
00003.29,   00000.33,   -19004.5
00003.29,   00000.34,   -8210.76
00003.29,   00000.35,   -18967.4
00003.29,   00000.36,   -8676.06
00003.29,   00000.37,   -18928.4
00003.29,   00000.38,   -9138.14
00003.29,   00000.39,   -18887.3
00003.29,   000000.4,   -9596.68
00003.29,   00000.41,   -18844.6
00003.29,   00000.42,   -10051.3
00003.29,   00000.43,   -18800.3
00003.29,   00000.44,   -10501.6
00003.29,   00000.45,   -18754.8
00003.29,   00000.46,   -10946.9
00003.29,   00000.47,   -18708.5
00003.29,   00000.48,   -11386.9
00003.29,   00000.49,   -18661.8
00003.29,   000000.5,   -11820.7
00003.29,   00000.51,   -18615.3
00003.29,   00000.52,   -12247.7
00003.29,   00000.53,   -18569.5
00003.29,   00000.54,   -12667.1
00003.29,   00000.55,   -18525.1
00003.29,   00000.56,   -13078
00003.29,   00000.57,   -18482.7
00003.29,   00000.58,   -13479.5
00003.29,   00000.59,   -18443.1
00003.29,   000000.6,   -13870.8
00003.29,   00000.61,   -18407.1
00003.29,   00000.62,   -14250.7
00003.29,   00000.63,   -18375.2
00003.29,   00000.64,   -14618.5
00003.29,   00000.65,   -18348.2
00003.29,   00000.66,   -14973
00003.29,   00000.67,   -18326.5
00003.29,   00000.68,   -15313.2
00003.29,   00000.69,   -18310.2
00003.29,   000000.7,   -15637.7
00003.29,   00000.71,   -18299.2
00003.29,   00000.72,   -15945.2
00003.29,   00000.73,   -18292.5
00003.29,   00000.74,   -16233.2
00003.29,   00000.75,   -18288
00003.29,   00000.76,   -16498.5
00003.29,   00000.77,   -18281.8
00003.29,   00000.78,   -16735.9
00003.29,   00000.79,   -18267.5
00003.29,   000000.8,   -16937
00003.29,   00000.81,   -18234.2
00003.29,   00000.82,   -17089
00003.29,   00000.83,   -18165.6
00003.29,   00000.84,   -17172
00003.29,   00000.85,   -18036.4
00003.29,   00000.86,   -17156.6
00003.29,   00000.87,   -17810
00003.29,   00000.88,   -17000
00003.29,   00000.89,   -17433.9
00003.29,   000000.9,   -16641.3
00003.29,   00000.91,   -16835
00003.29,   00000.92,   -15996.8
00003.29,   00000.93,   -15914
00003.29,   00000.94,   -14953
00003.29,   00000.95,   -14538.7
00003.29,   00000.96,   -13360.2
00003.29,   00000.97,   -12536.6
00003.29,   00000.98,   -11024
00003.29,   00000.99,   -9685.96
00003.29,   00000001,   -7696.39
